,datetime,Average Tone
1149,2020-10-08 00:00:00+00:00,0.4966
1150,2020-10-09 00:00:00+00:00,0.0
1151,2020-10-10 00:00:00+00:00,-0.1216
1152,2020-10-11 00:00:00+00:00,0.47
1153,2020-10-12 00:00:00+00:00,0.0
1154,2020-10-13 00:00:00+00:00,-2.2495
1155,2020-10-14 00:00:00+00:00,1.8973
1156,2020-10-15 00:00:00+00:00,0.0
1157,2020-10-16 00:00:00+00:00,0.1613
1158,2020-10-17 00:00:00+00:00,0.0
1159,2020-10-18 00:00:00+00:00,0.5155
1160,2020-10-19 00:00:00+00:00,0.0
1161,2020-10-21 00:00:00+00:00,0.4458
1162,2020-10-22 00:00:00+00:00,0.5091
1163,2020-10-23 00:00:00+00:00,0.0467
1164,2020-10-24 00:00:00+00:00,1.0352
1165,2020-10-25 00:00:00+00:00,0.8103
1166,2020-10-26 00:00:00+00:00,-0.3687
1167,2020-10-27 00:00:00+00:00,0.3107
1168,2020-10-28 00:00:00+00:00,1.8983
1169,2020-10-29 00:00:00+00:00,2.5639
1170,2020-10-30 00:00:00+00:00,2.9937
1171,2020-10-31 00:00:00+00:00,0.0
1172,2020-11-01 00:00:00+00:00,0.0
1173,2020-11-02 00:00:00+00:00,-1.2788
1174,2020-11-03 00:00:00+00:00,1.7628
1175,2020-11-04 00:00:00+00:00,-1.5126
1176,2020-11-05 00:00:00+00:00,0.9709
1177,2020-11-06 00:00:00+00:00,3.301
1178,2020-11-07 00:00:00+00:00,0.5731
1179,2020-11-08 00:00:00+00:00,0.0
1180,2020-11-09 00:00:00+00:00,1.2281
1181,2020-11-10 00:00:00+00:00,-0.2519
1182,2020-11-11 00:00:00+00:00,1.0101
1183,2020-11-12 00:00:00+00:00,0.0
1184,2020-11-13 00:00:00+00:00,-0.5152
1185,2020-11-14 00:00:00+00:00,0.0
1186,2020-11-15 00:00:00+00:00,0.0
1187,2020-11-16 00:00:00+00:00,1.1252
1188,2020-11-17 00:00:00+00:00,0.0
1189,2020-11-18 00:00:00+00:00,-0.0727
1190,2020-11-19 00:00:00+00:00,-0.4462
1191,2020-11-20 00:00:00+00:00,0.6805
1192,2020-11-21 00:00:00+00:00,2.66
1193,2020-11-22 00:00:00+00:00,0.4709
1194,2020-11-23 00:00:00+00:00,1.9972
1195,2020-11-24 00:00:00+00:00,0.6773
1196,2020-11-25 00:00:00+00:00,0.3366
1197,2020-11-26 00:00:00+00:00,0.2609
1198,2020-11-27 00:00:00+00:00,0.1458
1199,2020-11-28 00:00:00+00:00,2.9032
1200,2020-11-29 00:00:00+00:00,2.4728
1201,2020-11-30 00:00:00+00:00,1.7061
1202,2020-12-01 00:00:00+00:00,1.9772
1203,2020-12-02 00:00:00+00:00,0.8353
1204,2020-12-03 00:00:00+00:00,0.6795
1205,2020-12-04 00:00:00+00:00,2.5494
1206,2020-12-05 00:00:00+00:00,0.4614
1207,2020-12-06 00:00:00+00:00,3.4291
1208,2020-12-07 00:00:00+00:00,1.8707
1209,2020-12-08 00:00:00+00:00,2.8399
1210,2020-12-09 00:00:00+00:00,0.6507
1211,2020-12-10 00:00:00+00:00,0.2444
1212,2020-12-11 00:00:00+00:00,1.5487
1213,2020-12-12 00:00:00+00:00,1.5987
1214,2020-12-13 00:00:00+00:00,1.2295
1215,2020-12-14 00:00:00+00:00,-0.4203
1216,2020-12-15 00:00:00+00:00,1.0342
1217,2020-12-16 00:00:00+00:00,-0.1985
1218,2020-12-17 00:00:00+00:00,1.4853
1219,2020-12-18 00:00:00+00:00,-0.0164
1220,2020-12-19 00:00:00+00:00,0.6285
1221,2020-12-20 00:00:00+00:00,0.0
1222,2020-12-21 00:00:00+00:00,1.0662
1223,2020-12-22 00:00:00+00:00,0.3877
1224,2020-12-23 00:00:00+00:00,0.6175
1225,2020-12-24 00:00:00+00:00,-0.6066
1226,2020-12-25 00:00:00+00:00,0.0
1227,2020-12-26 00:00:00+00:00,1.2249
1228,2020-12-27 00:00:00+00:00,-0.3896
1229,2020-12-28 00:00:00+00:00,1.7002
1230,2020-12-29 00:00:00+00:00,0.996
1231,2020-12-30 00:00:00+00:00,2.5924
1232,2020-12-31 00:00:00+00:00,0.3386
1233,2021-01-01 00:00:00+00:00,1.4814
1234,2021-01-02 00:00:00+00:00,-0.5593
1235,2021-01-03 00:00:00+00:00,1.1769
1236,2021-01-04 00:00:00+00:00,0.9731
1237,2021-01-05 00:00:00+00:00,1.6481
1238,2021-01-06 00:00:00+00:00,0.313
1239,2021-01-07 00:00:00+00:00,0.3987
1240,2021-01-08 00:00:00+00:00,1.2621
1241,2021-01-09 00:00:00+00:00,-0.504
1242,2021-01-10 00:00:00+00:00,-0.5321
1243,2021-01-11 00:00:00+00:00,-0.4394
1244,2021-01-12 00:00:00+00:00,-0.1511
1245,2021-01-13 00:00:00+00:00,0.3198
1246,2021-01-14 00:00:00+00:00,0.8412
1247,2021-01-15 00:00:00+00:00,0.7695
1248,2021-01-16 00:00:00+00:00,0.5666
1249,2021-01-17 00:00:00+00:00,-1.0309
1250,2021-01-18 00:00:00+00:00,0.0124
1251,2021-01-19 00:00:00+00:00,1.1126
1252,2021-01-20 00:00:00+00:00,0.949
1253,2021-01-21 00:00:00+00:00,1.954
1254,2021-01-22 00:00:00+00:00,1.2909
1255,2021-01-23 00:00:00+00:00,2.2223
1256,2021-01-24 00:00:00+00:00,0.495
1257,2021-01-25 00:00:00+00:00,1.1462
1258,2021-01-26 00:00:00+00:00,0.9
1259,2021-01-27 00:00:00+00:00,0.2619
1260,2021-01-28 00:00:00+00:00,1.2392
1261,2021-01-29 00:00:00+00:00,0.9138
1262,2021-01-30 00:00:00+00:00,0.995
1263,2021-01-31 00:00:00+00:00,1.6532
1264,2021-02-01 00:00:00+00:00,1.0514
1265,2021-02-02 00:00:00+00:00,1.0511
1266,2021-02-03 00:00:00+00:00,0.7967
1267,2021-02-04 00:00:00+00:00,1.6685
1268,2021-02-05 00:00:00+00:00,0.9047
1269,2021-02-06 00:00:00+00:00,1.4256
1270,2021-02-07 00:00:00+00:00,0.4608
1271,2021-02-08 00:00:00+00:00,1.4998
1272,2021-02-09 00:00:00+00:00,1.3396
1273,2021-02-10 00:00:00+00:00,0.9288
1274,2021-02-11 00:00:00+00:00,0.6687
1275,2021-02-12 00:00:00+00:00,1.139
1276,2021-02-13 00:00:00+00:00,1.4499
1277,2021-02-14 00:00:00+00:00,0.1225
1278,2021-02-15 00:00:00+00:00,0.9546
1279,2021-02-16 00:00:00+00:00,0.98
1280,2021-02-17 00:00:00+00:00,0.9503
1281,2021-02-18 00:00:00+00:00,0.2603
1282,2021-02-19 00:00:00+00:00,1.3578
1283,2021-02-20 00:00:00+00:00,0.4977
1284,2021-02-21 00:00:00+00:00,0.6331
1285,2021-02-22 00:00:00+00:00,-0.0913
1286,2021-02-23 00:00:00+00:00,-0.0067
1287,2021-02-24 00:00:00+00:00,1.2463
1288,2021-02-25 00:00:00+00:00,1.5466
1289,2021-02-26 00:00:00+00:00,1.483
1290,2021-02-27 00:00:00+00:00,0.214
1291,2021-02-28 00:00:00+00:00,0.7185
1292,2021-03-01 00:00:00+00:00,-0.0431
1293,2021-03-02 00:00:00+00:00,0.5382
1294,2021-03-03 00:00:00+00:00,1.2281
1295,2021-03-04 00:00:00+00:00,0.5032
1296,2021-03-05 00:00:00+00:00,1.4514
1297,2021-03-06 00:00:00+00:00,3.2496
1298,2021-03-07 00:00:00+00:00,-0.0754
1299,2021-03-08 00:00:00+00:00,1.2298
1300,2021-03-09 00:00:00+00:00,1.6485
1301,2021-03-10 00:00:00+00:00,1.357
1302,2021-03-11 00:00:00+00:00,0.3085
1303,2021-03-12 00:00:00+00:00,1.178
1304,2021-03-13 00:00:00+00:00,0.7088
1305,2021-03-14 00:00:00+00:00,0.0495
1306,2021-03-15 00:00:00+00:00,1.2675
1307,2021-03-16 00:00:00+00:00,1.352
1308,2021-03-17 00:00:00+00:00,1.4669
1309,2021-03-18 00:00:00+00:00,-1.7203
1310,2021-03-19 00:00:00+00:00,0.5489
1311,2021-03-20 00:00:00+00:00,1.1534
1312,2021-03-21 00:00:00+00:00,0.7793
1313,2021-03-22 00:00:00+00:00,0.7842
1314,2021-03-23 00:00:00+00:00,1.1333
1315,2021-03-24 00:00:00+00:00,1.8841
1316,2021-03-25 00:00:00+00:00,1.1831
1317,2021-03-26 00:00:00+00:00,1.4437
1318,2021-03-27 00:00:00+00:00,2.0232
1319,2021-03-28 00:00:00+00:00,2.3368
1320,2021-03-29 00:00:00+00:00,2.4735
1321,2021-03-30 00:00:00+00:00,1.4663
1322,2021-03-31 00:00:00+00:00,1.9798
1323,2021-04-01 00:00:00+00:00,0.1508
1324,2021-04-02 00:00:00+00:00,0.9792
1325,2021-04-03 00:00:00+00:00,0.7073
1326,2021-04-04 00:00:00+00:00,0.7546
1327,2021-04-05 00:00:00+00:00,0.2037
1328,2021-04-06 00:00:00+00:00,0.9657
1329,2021-04-07 00:00:00+00:00,0.3295
1330,2021-04-08 00:00:00+00:00,0.302
1331,2021-04-09 00:00:00+00:00,0.7932
1332,2021-04-10 00:00:00+00:00,0.4165
1333,2021-04-11 00:00:00+00:00,-0.054
1334,2021-04-12 00:00:00+00:00,0.7429
1335,2021-04-13 00:00:00+00:00,0.8209
1336,2021-04-14 00:00:00+00:00,0.5199
1337,2021-04-15 00:00:00+00:00,0.5562
1338,2021-04-16 00:00:00+00:00,0.4384
1339,2021-04-17 00:00:00+00:00,0.6262
1340,2021-04-18 00:00:00+00:00,1.0775
1341,2021-04-19 00:00:00+00:00,0.3504
1342,2021-04-20 00:00:00+00:00,1.3556
1343,2021-04-21 00:00:00+00:00,1.5021
1344,2021-04-22 00:00:00+00:00,0.5522
1345,2021-04-23 00:00:00+00:00,-0.4587
1346,2021-04-24 00:00:00+00:00,0.1044
1347,2021-04-25 00:00:00+00:00,0.1517
1348,2021-04-26 00:00:00+00:00,0.6533
1349,2021-04-27 00:00:00+00:00,0.7812
1350,2021-04-28 00:00:00+00:00,1.555
1351,2021-04-29 00:00:00+00:00,0.9236
1352,2021-04-30 00:00:00+00:00,0.5218
1353,2021-05-01 00:00:00+00:00,1.8329
1354,2021-05-02 00:00:00+00:00,0.5649
1355,2021-05-03 00:00:00+00:00,1.0729
1356,2021-05-04 00:00:00+00:00,0.6817
1357,2021-05-05 00:00:00+00:00,0.5617
1358,2021-05-06 00:00:00+00:00,1.4214
1359,2021-05-07 00:00:00+00:00,1.2601
1360,2021-05-08 00:00:00+00:00,0.8541
1361,2021-05-09 00:00:00+00:00,-0.131
1362,2021-05-10 00:00:00+00:00,0.57
1363,2021-05-11 00:00:00+00:00,0.0529
1364,2021-05-12 00:00:00+00:00,0.7391
1365,2021-05-13 00:00:00+00:00,-0.2312
1366,2021-05-14 00:00:00+00:00,1.3457
1367,2021-05-15 00:00:00+00:00,-0.2097
1368,2021-05-16 00:00:00+00:00,0.0355
1369,2021-05-17 00:00:00+00:00,-0.4424
1370,2021-05-18 00:00:00+00:00,-0.113
1371,2021-05-19 00:00:00+00:00,-0.6309
1372,2021-05-20 00:00:00+00:00,-0.0592
1373,2021-05-21 00:00:00+00:00,0.046
1374,2021-05-22 00:00:00+00:00,-1.3775
1375,2021-05-23 00:00:00+00:00,-0.5596
1376,2021-05-24 00:00:00+00:00,-0.7225
1377,2021-05-25 00:00:00+00:00,-0.022
1378,2021-05-26 00:00:00+00:00,-0.2431
1379,2021-05-27 00:00:00+00:00,0.1799
1380,2021-05-28 00:00:00+00:00,0.4502
1381,2021-05-29 00:00:00+00:00,-1.3662
1382,2021-05-30 00:00:00+00:00,0.8803
1383,2021-05-31 00:00:00+00:00,1.038
1384,2021-06-01 00:00:00+00:00,0.7545
1385,2021-06-02 00:00:00+00:00,1.5626
1386,2021-06-03 00:00:00+00:00,0.929
1387,2021-06-04 00:00:00+00:00,0.9215
1388,2021-06-05 00:00:00+00:00,0.6157
1389,2021-06-06 00:00:00+00:00,0.8928
1390,2021-06-07 00:00:00+00:00,0.7793
1391,2021-06-08 00:00:00+00:00,-0.1428
1392,2021-06-09 00:00:00+00:00,0.2576
1393,2021-06-10 00:00:00+00:00,1.0305
1394,2021-06-11 00:00:00+00:00,0.824
1395,2021-06-12 00:00:00+00:00,1.2297
1396,2021-06-13 00:00:00+00:00,0.8907
1397,2021-06-14 00:00:00+00:00,0.3282
1398,2021-06-15 00:00:00+00:00,0.7264
1399,2021-06-16 00:00:00+00:00,0.9228
1400,2021-06-17 00:00:00+00:00,1.0061
1401,2021-06-18 00:00:00+00:00,0.3587
1402,2021-06-19 00:00:00+00:00,0.8137
1403,2021-06-20 00:00:00+00:00,-0.695
1404,2021-06-21 00:00:00+00:00,-0.1924
1405,2021-06-22 00:00:00+00:00,-0.8471
1406,2021-06-23 00:00:00+00:00,-0.3446
1407,2021-06-24 00:00:00+00:00,-0.3778
1408,2021-06-25 00:00:00+00:00,0.213
1409,2021-06-26 00:00:00+00:00,-2.1669
1410,2021-06-27 00:00:00+00:00,0.8982
1411,2021-06-28 00:00:00+00:00,0.5479
1412,2021-06-29 00:00:00+00:00,0.7751
1413,2021-06-30 00:00:00+00:00,1.2266
1414,2021-07-01 00:00:00+00:00,0.3206
1415,2021-07-02 00:00:00+00:00,0.8648
1416,2021-07-03 00:00:00+00:00,-0.9495
1417,2021-07-04 00:00:00+00:00,1.4284
1418,2021-07-05 00:00:00+00:00,0.4778
1419,2021-07-06 00:00:00+00:00,0.8555
1420,2021-07-07 00:00:00+00:00,1.3962
1421,2021-07-08 00:00:00+00:00,-0.704
1422,2021-07-09 00:00:00+00:00,-0.2743
1423,2021-07-10 00:00:00+00:00,0.4548
1424,2021-07-11 00:00:00+00:00,-0.4387
1425,2021-07-12 00:00:00+00:00,0.5908
1426,2021-07-13 00:00:00+00:00,-0.4685
1427,2021-07-14 00:00:00+00:00,0.1288
1428,2021-07-15 00:00:00+00:00,-0.7798
1429,2021-07-16 00:00:00+00:00,0.2175
1430,2021-07-17 00:00:00+00:00,0.7108
1431,2021-07-18 00:00:00+00:00,-0.4184
1432,2021-07-19 00:00:00+00:00,0.5257
1433,2021-07-20 00:00:00+00:00,-1.3116
1434,2021-07-21 00:00:00+00:00,0.0564
1435,2021-07-22 00:00:00+00:00,0.3588
1436,2021-07-23 00:00:00+00:00,0.8968
1437,2021-07-24 00:00:00+00:00,0.0368
1438,2021-07-25 00:00:00+00:00,1.8538
1439,2021-07-26 00:00:00+00:00,1.401
1440,2021-07-27 00:00:00+00:00,-0.1932
1441,2021-07-28 00:00:00+00:00,-0.8459
1442,2021-07-29 00:00:00+00:00,-0.5601
1443,2021-07-30 00:00:00+00:00,0.6988
1444,2021-07-31 00:00:00+00:00,0.0855
1445,2021-08-01 00:00:00+00:00,-0.2299
1446,2021-08-02 00:00:00+00:00,-0.565
1447,2021-08-03 00:00:00+00:00,1.1414
1448,2021-08-04 00:00:00+00:00,0.8723
1449,2021-08-05 00:00:00+00:00,0.123
1450,2021-08-06 00:00:00+00:00,2.0133
1451,2021-08-07 00:00:00+00:00,0.6031
1452,2021-08-08 00:00:00+00:00,0.4421
1453,2021-08-09 00:00:00+00:00,-0.0213
1454,2021-08-10 00:00:00+00:00,0.3969
1455,2021-08-11 00:00:00+00:00,0.2811
1456,2021-08-12 00:00:00+00:00,0.2717
1457,2021-08-13 00:00:00+00:00,0.1028
1458,2021-08-14 00:00:00+00:00,0.4193
1459,2021-08-15 00:00:00+00:00,0.4797
1460,2021-08-16 00:00:00+00:00,-0.2239
1461,2021-08-17 00:00:00+00:00,0.3912
1462,2021-08-18 00:00:00+00:00,0.2046
1463,2021-08-19 00:00:00+00:00,1.6964
1464,2021-08-20 00:00:00+00:00,0.902
1465,2021-08-21 00:00:00+00:00,-0.0282
1466,2021-08-22 00:00:00+00:00,0.0271
1467,2021-08-23 00:00:00+00:00,0.6757
1468,2021-08-24 00:00:00+00:00,0.079
1469,2021-08-25 00:00:00+00:00,1.163
1470,2021-08-26 00:00:00+00:00,-0.7798
1471,2021-08-27 00:00:00+00:00,-0.3354
1472,2021-08-28 00:00:00+00:00,0.3577
1473,2021-08-29 00:00:00+00:00,0.588
1474,2021-08-30 00:00:00+00:00,0.0533
1475,2021-08-31 00:00:00+00:00,1.1874
1476,2021-09-01 00:00:00+00:00,1.3033
1477,2021-09-02 00:00:00+00:00,0.9788
1478,2021-09-03 00:00:00+00:00,1.0743
1479,2021-09-04 00:00:00+00:00,0.7785
1480,2021-09-05 00:00:00+00:00,0.1381
1481,2021-09-06 00:00:00+00:00,2.2476
1482,2021-09-07 00:00:00+00:00,1.0087
1483,2021-09-08 00:00:00+00:00,-0.1014
1484,2021-09-09 00:00:00+00:00,0.8865
1485,2021-09-10 00:00:00+00:00,-0.2301
1486,2021-09-11 00:00:00+00:00,-0.7514
1487,2021-09-12 00:00:00+00:00,-0.6372
1488,2021-09-13 00:00:00+00:00,1.1282
1489,2021-09-14 00:00:00+00:00,0.2861
1490,2021-09-15 00:00:00+00:00,0.5381
1491,2021-09-16 00:00:00+00:00,1.0267
1492,2021-09-17 00:00:00+00:00,1.5338
1493,2021-09-18 00:00:00+00:00,-0.7199
1494,2021-09-19 00:00:00+00:00,-0.0977
1495,2021-09-20 00:00:00+00:00,-0.1224
1496,2021-09-21 00:00:00+00:00,1.1763
1497,2021-09-22 00:00:00+00:00,1.5183
1498,2021-09-23 00:00:00+00:00,1.3331
1499,2021-09-24 00:00:00+00:00,0.0249
1500,2021-09-25 00:00:00+00:00,0.2247
1501,2021-09-26 00:00:00+00:00,-0.4866
1502,2021-09-27 00:00:00+00:00,1.1143
1503,2021-09-28 00:00:00+00:00,1.0603
1504,2021-09-29 00:00:00+00:00,1.2122
1505,2021-09-30 00:00:00+00:00,0.1635
1506,2021-10-01 00:00:00+00:00,-0.4879
1507,2021-10-02 00:00:00+00:00,-0.2671
1508,2021-10-03 00:00:00+00:00,-0.8285
1509,2021-10-04 00:00:00+00:00,0.0449
1510,2021-10-05 00:00:00+00:00,1.4099
1511,2021-10-06 00:00:00+00:00,0.1593
1512,2021-10-07 00:00:00+00:00,0.5757
1513,2021-10-08 00:00:00+00:00,0.4115
1514,2021-10-09 00:00:00+00:00,0.5839
1515,2021-10-10 00:00:00+00:00,-0.2367
1516,2021-10-11 00:00:00+00:00,1.8505
1517,2021-10-12 00:00:00+00:00,0.5145
1518,2021-10-13 00:00:00+00:00,1.373
1519,2021-10-14 00:00:00+00:00,1.2738
1520,2021-10-15 00:00:00+00:00,1.4021
1521,2021-10-16 00:00:00+00:00,0.972
1522,2021-10-17 00:00:00+00:00,-0.1405
1523,2021-10-18 00:00:00+00:00,1.3698
1524,2021-10-19 00:00:00+00:00,0.8989
1525,2021-10-20 00:00:00+00:00,0.9966
1526,2021-10-21 00:00:00+00:00,1.0536
1527,2021-10-22 00:00:00+00:00,1.2286
1528,2021-10-23 00:00:00+00:00,0.3365
1529,2021-10-24 00:00:00+00:00,-0.176
1530,2021-10-25 00:00:00+00:00,0.6196
1531,2021-10-26 00:00:00+00:00,1.5207
1532,2021-10-27 00:00:00+00:00,0.9658
1533,2021-10-28 00:00:00+00:00,1.8775
1534,2021-10-29 00:00:00+00:00,1.5818
1535,2021-10-30 00:00:00+00:00,0.4133
1536,2021-10-31 00:00:00+00:00,0.6213
1537,2021-11-01 00:00:00+00:00,1.0354
1538,2021-11-02 00:00:00+00:00,1.699
1539,2021-11-03 00:00:00+00:00,0.6492
1540,2021-11-04 00:00:00+00:00,0.7417
1541,2021-11-05 00:00:00+00:00,0.6029
1542,2021-11-06 00:00:00+00:00,1.1175
1543,2021-11-07 00:00:00+00:00,0.615
1544,2021-11-08 00:00:00+00:00,1.4988
1545,2021-11-09 00:00:00+00:00,0.8826
1546,2021-11-10 00:00:00+00:00,0.8831
1547,2021-11-11 00:00:00+00:00,0.8871
1548,2021-11-12 00:00:00+00:00,1.0391
1549,2021-11-13 00:00:00+00:00,1.087
1550,2021-11-14 00:00:00+00:00,1.3011
1551,2021-11-15 00:00:00+00:00,0.6304
1552,2021-11-16 00:00:00+00:00,0.3128
1553,2021-11-17 00:00:00+00:00,1.1176
1554,2021-11-18 00:00:00+00:00,1.638
1555,2021-11-19 00:00:00+00:00,0.8579
1556,2021-11-20 00:00:00+00:00,0.6002
1557,2021-11-21 00:00:00+00:00,1.08
1558,2021-11-22 00:00:00+00:00,0.3887
1559,2021-11-23 00:00:00+00:00,-0.0605
1560,2021-11-24 00:00:00+00:00,0.3118
1561,2021-11-25 00:00:00+00:00,0.5475
1562,2021-11-26 00:00:00+00:00,0.8784
1563,2021-11-27 00:00:00+00:00,-0.2524
1564,2021-11-28 00:00:00+00:00,0.0413
1565,2021-11-29 00:00:00+00:00,1.5681
1566,2021-11-30 00:00:00+00:00,1.4688
1567,2021-12-01 00:00:00+00:00,1.0745
1568,2021-12-02 00:00:00+00:00,0.2607
1569,2021-12-03 00:00:00+00:00,0.5786
1570,2021-12-04 00:00:00+00:00,-0.0008
1571,2021-12-05 00:00:00+00:00,-1.0378
1572,2021-12-06 00:00:00+00:00,0.1277
1573,2021-12-07 00:00:00+00:00,0.182
1574,2021-12-08 00:00:00+00:00,0.0767
1575,2021-12-09 00:00:00+00:00,1.0738
1576,2021-12-10 00:00:00+00:00,0.3566
1577,2021-12-11 00:00:00+00:00,1.176
1578,2021-12-12 00:00:00+00:00,0.0052
1579,2021-12-13 00:00:00+00:00,-0.0328
1580,2021-12-14 00:00:00+00:00,0.6502
1581,2021-12-15 00:00:00+00:00,1.1616
1582,2021-12-16 00:00:00+00:00,1.0693
1583,2021-12-17 00:00:00+00:00,1.2855
1584,2021-12-18 00:00:00+00:00,0.4873
1585,2021-12-19 00:00:00+00:00,1.1347
1586,2021-12-20 00:00:00+00:00,0.5274
1587,2021-12-21 00:00:00+00:00,1.1647
1588,2021-12-22 00:00:00+00:00,1.2793
1589,2021-12-23 00:00:00+00:00,0.8359
1590,2021-12-24 00:00:00+00:00,2.2344
1591,2021-12-25 00:00:00+00:00,0.9734
1592,2021-12-26 00:00:00+00:00,1.8211
1593,2021-12-27 00:00:00+00:00,1.1031
1594,2021-12-28 00:00:00+00:00,0.3435
1595,2021-12-29 00:00:00+00:00,0.32
1596,2021-12-30 00:00:00+00:00,0.9931
1597,2021-12-31 00:00:00+00:00,1.2843
1598,2022-01-01 00:00:00+00:00,0.1187
1599,2022-01-02 00:00:00+00:00,0.8222
1600,2022-01-03 00:00:00+00:00,0.8541
1601,2022-01-04 00:00:00+00:00,0.9896
1602,2022-01-05 00:00:00+00:00,1.0364
1603,2022-01-06 00:00:00+00:00,-0.4994
1604,2022-01-07 00:00:00+00:00,0.1397
1605,2022-01-08 00:00:00+00:00,0.4031
1606,2022-01-09 00:00:00+00:00,-1.0037
1607,2022-01-10 00:00:00+00:00,-0.6264
1608,2022-01-11 00:00:00+00:00,0.214
1609,2022-01-12 00:00:00+00:00,0.0331
1610,2022-01-13 00:00:00+00:00,1.1957
1611,2022-01-14 00:00:00+00:00,0.9081
1612,2022-01-15 00:00:00+00:00,0.7943
1613,2022-01-16 00:00:00+00:00,-0.2491
1614,2022-01-17 00:00:00+00:00,1.7802
1615,2022-01-18 00:00:00+00:00,0.5311
1616,2022-01-19 00:00:00+00:00,2.0545
1617,2022-01-20 00:00:00+00:00,1.2103
1618,2022-01-21 00:00:00+00:00,-0.216
1619,2022-01-22 00:00:00+00:00,-0.3872
1620,2022-01-23 00:00:00+00:00,0.5872
1621,2022-01-24 00:00:00+00:00,-1.1007
1622,2022-01-25 00:00:00+00:00,0.1649
1623,2022-01-26 00:00:00+00:00,1.4569
1624,2022-01-27 00:00:00+00:00,1.4698
1625,2022-01-28 00:00:00+00:00,-0.1334
1626,2022-01-29 00:00:00+00:00,-1.0433
1627,2022-01-30 00:00:00+00:00,0.3259
1628,2022-01-31 00:00:00+00:00,0.3037
1629,2022-02-01 00:00:00+00:00,0.2293
1630,2022-02-02 00:00:00+00:00,0.2901
1631,2022-02-03 00:00:00+00:00,-0.82
1632,2022-02-04 00:00:00+00:00,0.5313
1633,2022-02-05 00:00:00+00:00,0.3444
1634,2022-02-06 00:00:00+00:00,-0.4118
1635,2022-02-07 00:00:00+00:00,0.5075
1636,2022-02-08 00:00:00+00:00,0.4202
1637,2022-02-09 00:00:00+00:00,0.7617
1638,2022-02-10 00:00:00+00:00,0.5429
1639,2022-02-11 00:00:00+00:00,0.4584
1640,2022-02-12 00:00:00+00:00,-0.611
1641,2022-02-13 00:00:00+00:00,-0.2881
1642,2022-02-14 00:00:00+00:00,1.8899
1643,2022-02-15 00:00:00+00:00,0.7157
1644,2022-02-16 00:00:00+00:00,1.0396
1645,2022-02-17 00:00:00+00:00,0.2301
1646,2022-02-18 00:00:00+00:00,0.0054
1647,2022-02-19 00:00:00+00:00,1.452
1648,2022-02-20 00:00:00+00:00,-0.7787
1649,2022-02-21 00:00:00+00:00,0.0047
1650,2022-02-22 00:00:00+00:00,-0.1259
1651,2022-02-23 00:00:00+00:00,0.3318
1652,2022-02-24 00:00:00+00:00,-0.2805
1653,2022-02-25 00:00:00+00:00,0.9709
1654,2022-02-26 00:00:00+00:00,0.04
1655,2022-02-27 00:00:00+00:00,-0.3344
1656,2022-02-28 00:00:00+00:00,1.1022
1657,2022-03-01 00:00:00+00:00,-0.5499
1658,2022-03-02 00:00:00+00:00,1.1021
1659,2022-03-03 00:00:00+00:00,0.098
1660,2022-03-04 00:00:00+00:00,-0.0173
1661,2022-03-05 00:00:00+00:00,0.8515
1662,2022-03-06 00:00:00+00:00,0.3739
1663,2022-03-07 00:00:00+00:00,0.1825
1664,2022-03-08 00:00:00+00:00,1.4052
1665,2022-03-09 00:00:00+00:00,1.0136
1666,2022-03-10 00:00:00+00:00,1.1298
1667,2022-03-11 00:00:00+00:00,1.1461
1668,2022-03-12 00:00:00+00:00,0.4742
1669,2022-03-13 00:00:00+00:00,0.6995
1670,2022-03-14 00:00:00+00:00,0.3669
1671,2022-03-15 00:00:00+00:00,0.9267
1672,2022-03-16 00:00:00+00:00,1.0453
1673,2022-03-17 00:00:00+00:00,0.8909
1674,2022-03-18 00:00:00+00:00,1.1136
1675,2022-03-19 00:00:00+00:00,-0.1992
1676,2022-03-20 00:00:00+00:00,1.7545
1677,2022-03-21 00:00:00+00:00,1.3239
1678,2022-03-22 00:00:00+00:00,0.2188
1679,2022-03-23 00:00:00+00:00,1.2095
1680,2022-03-24 00:00:00+00:00,0.1403
1681,2022-03-25 00:00:00+00:00,1.2144
1682,2022-03-26 00:00:00+00:00,-0.1874
1683,2022-03-27 00:00:00+00:00,1.0048
1684,2022-03-28 00:00:00+00:00,1.5551
1685,2022-03-29 00:00:00+00:00,1.1535
1686,2022-03-30 00:00:00+00:00,1.1628
1687,2022-03-31 00:00:00+00:00,1.9607
1688,2022-04-01 00:00:00+00:00,1.2382
1689,2022-04-02 00:00:00+00:00,2.291
1690,2022-04-03 00:00:00+00:00,1.3891
1691,2022-04-04 00:00:00+00:00,0.1092
1692,2022-04-05 00:00:00+00:00,2.4746
1693,2022-04-06 00:00:00+00:00,0.803
1694,2022-04-07 00:00:00+00:00,0.6871
1695,2022-04-08 00:00:00+00:00,0.5051
1696,2022-04-09 00:00:00+00:00,1.0297
1697,2022-04-10 00:00:00+00:00,0.8966
1698,2022-04-11 00:00:00+00:00,1.7536
1699,2022-04-12 00:00:00+00:00,0.7383
1700,2022-04-13 00:00:00+00:00,0.4228
1701,2022-04-14 00:00:00+00:00,0.5459
1702,2022-04-15 00:00:00+00:00,-0.3106
1703,2022-04-16 00:00:00+00:00,-0.3883
1704,2022-04-17 00:00:00+00:00,0.6484
1705,2022-04-18 00:00:00+00:00,0.5957
1706,2022-04-19 00:00:00+00:00,-0.047
